run_name,dataset,protocol,recording_id,measurement_id,gt_hr_bpm,predicted_hr_bpm,failure_type,gt_top1_bpm,gt_top1_power,gt_top2_bpm,gt_top2_power,gt_top3_bpm,gt_top3_power,prediction_top1_bpm,prediction_top1_power,prediction_top2_bpm,prediction_top2_power,prediction_top3_bpm,prediction_top3_power
UBFC_INTRA,UBFC,old,subject41,0,105.0,82.5,three_bins,105.0,0.9999999999999997,82.5,0.5295473956446961,90.0,0.3695574145261368,82.5,0.9999999999999999,165.0,0.1455553285626845,45.0,0.061793078890176156
UBFC_INTRA,UBFC,old,subject41,1,105.0,105.0,correct,105.0,0.9999999999999998,90.0,0.41820254687512104,97.5,0.3146382744340543,105.0,0.9999999999999999,90.0,0.5092830976407714,97.5,0.478740593582668
UBFC_INTRA,UBFC,old,subject41,2,105.0,105.0,correct,105.0,0.9999999999999998,90.0,0.20576181708572885,82.5,0.17142066643134227,105.0,0.9999999999999996,52.5,0.842623527149213,97.5,0.5884062897257223
UBFC_INTRA,UBFC,old,subject41,3,105.0,105.0,correct,105.0,0.9999999999999999,82.5,0.06897701946351852,90.0,0.058997879944297484,105.0,0.9999999999999999,75.0,0.6038290421687403,52.5,0.08273330001195658
UBFC_INTRA,UBFC,old,subject41,4,105.0,105.0,correct,105.0,0.9999999999999998,60.0,0.022440972723002196,97.5,0.019350285292395946,105.0,0.9999999999999998,75.0,0.06272446782932128,82.5,0.04920790688259583
UBFC_INTRA,UBFC,old,subject41,5,105.0,105.0,correct,105.0,0.9999999999999998,97.5,0.041393724927284485,112.5,0.022614132993711743,105.0,0.9999999999999999,90.0,0.06557625633010111,75.0,0.05018061166379358
UBFC_INTRA,UBFC,old,subject41,6,105.0,105.0,correct,105.0,0.9999999999999999,97.5,0.18493833740943624,82.5,0.08198478433732481,105.0,0.9999999999999999,90.0,0.2606147720104385,75.0,0.15695121404857595
UBFC_INTRA,UBFC,old,subject41,7,105.0,90.0,two_bins,105.0,0.9999999999999998,97.5,0.5905615834633365,90.0,0.22751462275906947,90.0,0.9999999999999999,105.0,0.34328102563667245,52.5,0.0490392376370451
UBFC_INTRA,UBFC,old,subject41,8,97.5,97.5,correct,97.5,0.9999999999999999,105.0,0.3886154295503096,90.0,0.29344445192196084,97.5,0.9999999999999999,90.0,0.5354257145188984,75.0,0.252110043738907
UBFC_INTRA,UBFC,old,subject41,9,97.5,97.5,correct,97.5,0.9999999999999998,105.0,0.15008914875590956,90.0,0.14738711505799845,97.5,1.0,105.0,0.027237911752919355,112.5,0.023883450020955297
UBFC_INTRA,UBFC,old,subject41,10,97.5,97.5,correct,97.5,0.9999999999999998,112.5,0.10118562429317128,105.0,0.08137058319007097,97.5,1.0,45.0,0.01043951989145409,67.5,0.004848676852536054
UBFC_INTRA,UBFC,old,subject41,11,97.5,97.5,correct,97.5,0.9999999999999999,105.0,0.0483056475266133,90.0,0.02127251281784126,97.5,1.0,45.0,0.021009870285534634,67.5,0.012524238879080553
UBFC_INTRA,UBFC,old,subject41,12,97.5,97.5,correct,97.5,0.9999999999999999,105.0,0.05875046127636847,90.0,0.03475531959890688,97.5,1.0,67.5,0.02610164798737688,52.5,0.02522124028532018
UBFC_INTRA,UBFC,old,subject41,13,97.5,97.5,correct,97.5,0.9999999999999999,105.0,0.04208510824125355,90.0,0.03297345984610267,97.5,1.0,75.0,0.011490250392485992,45.0,0.010812419527792206
UBFC_INTRA,UBFC,old,subject41,14,97.5,97.5,correct,97.5,1.0,90.0,0.032229307544218835,105.0,0.02823403900663217,97.5,1.0,75.0,0.029302772731824765,45.0,0.018233892426974506
UBFC_INTRA,UBFC,old,subject41,15,97.5,97.5,correct,97.5,0.9999999999999999,135.0,0.028381382306666467,60.0,0.027757024180983497,97.5,1.0,45.0,0.026633597378662326,75.0,0.024078090964622764
UBFC_INTRA,UBFC,old,subject41,16,97.5,97.5,correct,97.5,0.9999999999999999,90.0,0.06637268981489283,112.5,0.04768837314582616,97.5,1.0,90.0,0.0206007288293049,82.5,0.01707720271991706
UBFC_INTRA,UBFC,old,subject41,17,97.5,97.5,correct,97.5,0.9999999999999999,90.0,0.2602956409251253,105.0,0.14671697395425812,97.5,1.0,105.0,0.1643278009170655,90.0,0.09849710910872804
UBFC_INTRA,UBFC,old,subject41,18,97.5,97.5,correct,97.5,0.9999999999999999,105.0,0.5973674601639185,90.0,0.36264166425101907,97.5,0.9999999999999999,105.0,0.5778052972890311,90.0,0.1893609033741915
UBFC_INTRA,UBFC,old,subject41,19,105.0,105.0,correct,105.0,0.9999999999999998,97.5,0.2723512346796877,90.0,0.12532147108052155,105.0,0.9999999999999999,97.5,0.6055167763245496,90.0,0.09200577187945386
UBFC_INTRA,UBFC,old,subject41,20,105.0,105.0,correct,105.0,0.9999999999999999,97.5,0.1895589992229653,90.0,0.10128925627092196,105.0,1.0,97.5,0.03588759800611355,45.0,0.016180305648561277
UBFC_INTRA,UBFC,old,subject41,21,105.0,105.0,correct,105.0,0.9999999999999999,97.5,0.5995440257983587,127.5,0.25394032905464253,105.0,1.0,97.5,0.03961465008244544,142.5,0.005087398585817679
UBFC_INTRA,UBFC,old,subject41,22,97.5,97.5,correct,97.5,0.9999999999999999,112.5,0.6427618603140222,105.0,0.4734887925727785,97.5,1.0,105.0,0.15099188194390828,90.0,0.12015440698061033
UBFC_INTRA,UBFC,old,subject41,23,112.5,112.5,correct,112.5,0.9999999999999999,97.5,0.7612099843743028,120.0,0.2706619432397189,112.5,1.0,97.5,0.060775972539412984,90.0,0.04266889686583003
UBFC_INTRA,UBFC,old,subject41,24,112.5,112.5,correct,112.5,0.9999999999999998,97.5,0.4478628323692672,105.0,0.19389356479305042,112.5,1.0,97.5,0.03027150326754015,90.0,0.019774202325227485
UBFC_INTRA,UBFC,old,subject41,25,112.5,112.5,correct,112.5,0.9999999999999999,105.0,0.4218808647903342,97.5,0.2679378902143215,112.5,1.0,105.0,0.1952430680712078,120.0,0.07705004564050953
UBFC_INTRA,UBFC,old,subject41,26,112.5,105.0,one_bin,112.5,0.9999999999999999,105.0,0.7446966492692646,120.0,0.2806254111659564,105.0,1.0,112.5,0.11202275652349061,97.5,0.020620216519658622
UBFC_INTRA,UBFC,old,subject41,27,105.0,105.0,correct,105.0,0.9999999999999999,112.5,0.5294900866392505,120.0,0.197134763027925,105.0,1.0,112.5,0.053923516918238545,97.5,0.01902323775346377
UBFC_INTRA,UBFC,old,subject41,28,105.0,105.0,correct,105.0,0.9999999999999998,112.5,0.2835798270784692,97.5,0.12448819519335548,105.0,1.0,112.5,0.23771887315981063,120.0,0.017655767082610626
UBFC_INTRA,UBFC,old,subject41,29,105.0,105.0,correct,105.0,0.9999999999999998,112.5,0.16257428947982078,97.5,0.13322608752740092,105.0,1.0,112.5,0.2040581367404128,97.5,0.03747124194276626
UBFC_INTRA,UBFC,old,subject41,30,105.0,105.0,correct,105.0,0.9999999999999998,97.5,0.11639419015393138,112.5,0.08580487847758482,105.0,1.0,112.5,0.06433999549749805,97.5,0.014624002456262624
UBFC_INTRA,UBFC,old,subject41,31,105.0,105.0,correct,105.0,0.9999999999999998,97.5,0.07231416159044707,112.5,0.029967925432402388,105.0,1.0,112.5,0.014869131684207238,97.5,0.009229325934400606
UBFC_INTRA,UBFC,old,subject41,32,105.0,105.0,correct,105.0,0.9999999999999999,97.5,0.044569443200736684,90.0,0.010543284601507257,105.0,1.0,45.0,0.02134513638672534,82.5,0.00949292135722856
UBFC_INTRA,UBFC,old,subject41,33,105.0,105.0,correct,105.0,0.9999999999999999,97.5,0.07751638876029635,90.0,0.026165749661457863,105.0,1.0,90.0,0.019040104378995577,45.0,0.007007022743027626
UBFC_INTRA,UBFC,old,subject41,34,105.0,105.0,correct,105.0,0.9999999999999998,97.5,0.36045366652838573,90.0,0.17056283563141514,105.0,0.9999999999999999,90.0,0.14999294343178035,97.5,0.09625983937600266
UBFC_INTRA,UBFC,old,subject41,35,97.5,90.0,one_bin,97.5,0.9999999999999999,105.0,0.5755888204179607,90.0,0.3678747179527231,90.0,0.9999999999999998,97.5,0.8441068769618321,105.0,0.2329234928479987
UBFC_INTRA,UBFC,old,subject41,36,97.5,97.5,correct,97.5,0.9999999999999999,112.5,0.17451635418867095,105.0,0.14572055389165256,97.5,1.0,90.0,0.05483258769774481,112.5,0.02577241567510494
UBFC_INTRA,UBFC,old,subject41,37,97.5,97.5,correct,97.5,0.9999999999999999,82.5,0.047329874552736725,112.5,0.044467832683850565,97.5,1.0,112.5,0.029899559929901835,90.0,0.018222148663513675
UBFC_INTRA,UBFC,old,subject41,38,97.5,97.5,correct,97.5,0.9999999999999999,142.5,0.018162453120310895,120.0,0.015313233404606857,97.5,1.0,112.5,0.0470136093216942,90.0,0.03493999974920267
UBFC_INTRA,UBFC,old,subject41,39,97.5,97.5,correct,97.5,0.9999999999999999,90.0,0.07366483261118077,105.0,0.04603677259145894,97.5,1.0,90.0,0.09836552836230604,75.0,0.027152654234108464
